pos.result.20,pos.result.138,pos.result.189,pos.result.337,pos.result.399,pos.result.521,pos.result.641,pos.result.699,pos.result.755,pos.result.768,pos.result.844,pos.result.908,pos.result.923,pos.result.969,pos.result.1166,pos.result.1255,pos.result.1293,pos.result.1343,pos.result.1350,pos.result.1375,pos.result.1547,pos.result.1572,pos.result.1664,pos.result.1704,pos.result.1749,pos.result.1998,pos.result.2294,pos.result.2303,pos.result.2310,pos.result.2392,pos.result.2532,pos.result.2625,pos.result.2642,pos.result.2971,pos.result.3039,pos.result.3130,pos.result.3366,pos.result.3372,pos.result.3418,pos.result.3572,pos.result.3603,pos.result.3732,pos.result.3776,neg.result.5,neg.result.28,neg.result.87,neg.result.184,neg.result.202,neg.result.225,neg.result.277,neg.result.332,neg.result.355,neg.result.377,neg.result.390,neg.result.412,neg.result.512,neg.result.604,neg.result.609,neg.result.631,neg.result.682,neg.result.718,neg.result.795,neg.result.814,neg.result.847,neg.result.871,neg.result.963,neg.result.1096,neg.result.1148,neg.result.1151,neg.result.1242,neg.result.1311,neg.result.1558,neg.result.1645,neg.result.1782,neg.result.1784,neg.result.1792,neg.result.1860,neg.result.1866,neg.result.2075,neg.result.2255,neg.result.2310,neg.result.2352,neg.result.2701,batch,icu
15.89008169,12.13894581,15.31007957,10.9681627,12.67603299,0.788035166,9.147816887,13.62057175,13.03118874,13.42010872,11.50550932,9.712468789,7.818231572,11.78482933,12.05382059,11.0566735,11.59854594,12.21203363,11.49166609,-0.675004741,10.59707589,12.20380868,8.135933361,12.14090975,9.848963617,10.94542974,9.989738531,2.210824402,10.56792037,9.596706391,12.72563302,11.68399171,12.29794325,12.45616886,9.679102011,12.16336722,12.51727564,0.438562134,10.35908057,9.531870941,10.65740714,11.74211402,10.8715779,8.928555956,2.795386982,3.070355659,11.42609999,10.50685872,4.267944806,10.12640257,6.782326574,2.738641182,6.579825199,11.15754866,9.781420833,10.17982817,10.48855736,7.98315577,10.7740471,9.922694265,9.481138748,4.658230448,9.770822375,12.47987645,3.686323422,12.16127923,8.407379728,3.592917412,3.995785373,6.085212497,8.637739466,7.621308753,11.84360941,5.370224121,3.322205381,7.916157785,5.190393914,11.08662169,11.35408294,7.586463871,5.013373977,9.627615113,9.456643237,4,0
15.72494381,12.883009,13.81389089,2.371095197,12.56904296,9.908079154,7.312774538,13.35155804,12.64437535,13.96931022,1.312214345,8.954705425,8.086976645,11.63307485,11.7805609,11.67427202,10.82818535,12.05088805,12.6657556,10.46316652,12.17258883,14.26829903,6.77191466,3.9141453,10.84666971,10.97933836,9.947391879,14.43074899,9.625588161,9.211226584,12.26719687,11.74538167,12.25839255,8.944663474,10.67102428,12.01142717,12.68930057,10.76836114,7.94427341,3.371663101,11.13431654,10.9660636,9.691020641,10.26861186,3.86622728,4.174488159,10.19783094,9.911694192,5.135382753,11.50625288,6.85869803,4.550185291,6.37993517,12.10264965,8.392065209,10.30863531,8.663014092,7.222770919,10.33980739,9.977185051,10.28415553,6.815852683,8.753078602,13.71964865,4.205290179,12.60202088,10.71413705,5.595271222,4.991915254,5.601812145,8.925734582,9.413932645,11.75276093,10.26778228,5.303243241,7.27213325,5.766254153,8.443026312,3.906279424,9.935527672,-1.899371496,9.873471665,8.761154583,4,1
15.98066946,12.49513715,15.19783229,11.14049972,12.44636389,9.904320977,8.089075001,13.75284357,13.06085447,13.49670529,0.051221601,9.591301197,8.491226485,11.76884988,12.39719825,12.2268363,10.71561183,12.26183105,11.53882057,-1.280162196,11.35025035,13.13467154,5.835391844,2.130793387,10.22052393,11.28729255,9.854686837,11.07662341,10.35982295,10.24071139,12.47109034,11.02820571,0.585436277,-0.043656077,10.50981654,12.30232644,12.45616886,0.059393816,10.7170828,10.65528875,11.29017608,11.64433436,9.499595283,-0.572744275,2.051035388,5.405980797,10.32725079,9.436356224,9.132513616,11.44855274,9.405847296,4.598740875,2.392730012,9.93734166,5.643927032,10.78979236,10.90668397,6.056147985,10.58692186,10.3046782,8.711232692,6.168203302,9.419534967,14.24015842,2.767421274,12.0917918,6.888011879,7.425443755,5.008167563,5.733204114,8.186115785,9.390962508,11.23382922,-6.308301112,5.072875844,5.691285284,10.07196851,7.887612066,10.50758953,10.29598581,4.858546495,10.92638868,9.798723969,4,1
15.92693618,12.59791108,15.63514741,10.70347837,12.85092542,11.52933224,9.459045295,13.61168129,13.29558945,13.43059752,0.104793025,10.6089131,2.940920378,11.96290333,12.38755283,11.54585535,11.4826146,12.21755001,11.50700366,8.767325182,12.25959223,13.75284357,5.588864279,2.153051896,10.17982817,11.54512204,8.095543562,10.37755426,9.640716042,9.432946586,12.75062363,1.32395183,11.8279355,9.217461005,10.69633408,12.37117101,12.69229038,11.76206269,0.64602486,8.614197697,10.93629614,11.19733982,9.625588161,9.830043185,2.107689678,3.490543199,11.21515788,9.749304749,6.701493691,10.65669968,5.308076198,5.312733135,4.778620757,9.80556174,7.81128459,9.997835364,9.575384675,10.87585149,10.80119799,10.07027674,10.3054275,4.327713102,9.768957029,14.24946113,2.738641182,12.8711778,7.564220864,3.027351607,6.107153707,7.036423999,8.612339061,9.030245558,11.67106393,4.929391521,6.950948838,8.161091252,7.363041465,7.608712583,11.2509415,11.36306899,4.011483116,8.354442758,10.13977976,4,1
15.92693618,12.46464898,16.45883203,11.54274542,12.84252611,9.972652406,9.243371652,13.51610323,13.2590809,13.34428695,0.095563821,0.100072931,-1.861122964,11.77973678,12.41665605,11.58740824,11.51313576,12.23763526,11.63785248,10.21491497,11.96386973,13.37857623,5.526945953,12.15312166,10.21890545,8.295331765,9.414987904,11.93624836,9.510613111,11.20878146,12.4634245,12.30124943,0.716956749,10.59707589,9.410404349,12.0201328,12.54111942,11.43803652,11.07794263,8.537274238,10.97447444,2.210824402,9.581738292,9.833832457,14.26360631,2.506207092,11.25969544,8.828064939,5.225779921,10.44892256,11.82178383,5.210899491,0.285155396,12.3001352,9.757260182,10.2944142,8.086976645,8.163250317,10.25112932,8.933024011,9.717500517,5.161126023,10.03589147,9.038300259,3.236195265,12.17983159,6.716148337,4.84624414,4.952559572,6.331475986,11.38012323,8.883310273,12.85754468,5.772994385,7.095344126,7.110163432,5.351259456,9.754299488,10.69049816,8.57421152,5.469442741,11.2410178,9.15426216,4,1
16.05665213,12.59929664,16.2488254,10.89618468,12.64854602,10.40191369,8.925734582,13.41026325,13.19772942,13.28407543,10.38058343,0.302668368,9.260475352,11.63307485,12.11457807,12.54766276,12.40069147,12.05765985,11.70449497,10.6379936,10.97728671,13.55746175,7.172802491,12.12279683,9.956587682,9.41841719,5.526945953,11.01762744,9.518618474,9.568900228,12.48736479,11.5545709,13.56900978,0.188832314,11.40663028,12.2058807,14.20273713,14.40420281,12.54634404,10.46095499,11.19371077,11.21664674,10.72409757,9.521837617,2.70867125,3.128288278,10.4616878,8.912698184,5.225779921,11.29166474,11.7036945,3.873627345,3.76429453,12.55302389,7.181465495,11.09166502,8.636116768,7.286362313,10.58908827,10.54149468,10.51203593,6.148621283,8.933024011,15.07018925,3.718606649,12.65294672,0.314827172,3.38776303,4.422959486,5.733204114,-11.67372565,9.382671902,10.15448953,4.557561101,3.027351607,8.095543562,-5.141516388,11.14960575,10.49884043,15.28723176,6.719508386,6.246406776,8.876246832,4,0
16.2488254,12.59791108,15.23072841,11.24804497,12.35327611,10.38529988,8.612339061,13.09856752,12.66427299,13.16379824,0.585436277,10.38376434,-1.481328282,11.90107394,12.31452511,12.08485534,11.81051978,12.18799768,12.40069147,11.00699612,12.3651334,13.23252527,5.954907352,12.28478882,5.526945953,11.32162181,11.7462096,12.18593792,9.621479418,10.48927771,12.2153333,9.417174826,1.627665246,0.404550382,10.23421444,12.00011589,12.13373378,0.636815748,1.662945992,2.62844621,10.31487573,11.09166502,9.606941213,-0.178618381,12.84081584,5.855011689,11.26041775,10.29906828,6.70489344,10.28105227,11.83684066,3.545077899,4.245054501,11.88584191,7.566741327,9.574313108,8.781597436,10.4973411,10.32266535,11.15535127,10.08737591,3.882983246,8.256492389,15.02339379,3.584566305,12.44636389,0.593757085,-2.795330292,2.985005612,7.649054665,7.693652674,8.87482973,10.72409757,4.778620757,3.460409681,6.913771543,7.81128459,9.093171451,10.56722229,7.34481259,-2.247229709,4.197151303,9.168432435,4,1
15.06012649,12.95516709,17.39938093,7.574271929,11.60559696,6.734094023,11.54829149,13.33726906,9.146463854,13.43059752,5.841897831,5.867715039,0.11821676,12.29580798,7.736582888,9.67605418,9.681136069,10.4795361,10.20437912,0.999926203,9.378078561,10.1406188,-2.024866516,9.430712705,4.275485708,8.465598623,6.251351235,8.572574128,9.242076787,4.765562772,10.79762073,8.57077036,7.581815794,5.269395436,0.742463343,10.0982831,10.15863453,6.033008364,7.63406829,8.724221408,8.971779344,9.485475329,9.709498427,11.83767743,9.384896852,11.01270287,12.5067118,12.04118806,10.9681627,11.91078786,11.06597087,9.858407346,10.60079526,12.13788576,12.827312,12.27702484,11.59370212,12.77430538,12.57320659,12.48369259,12.34637095,11.0595029,12.14716963,15.27591655,10.41785285,14.55277436,10.87441687,9.214894754,10.09244201,11.0119756,13.37857623,-0.7579377,13.34200801,10.77905342,10.24317722,11.36665691,13.35155804,11.84273469,13.28868607,12.35102694,11.43427921,12.4081566,11.88767546,4,1
14.83410093,12.51457675,14.37826158,11.29459921,12.59110936,9.430712705,9.72658173,12.37696374,11.12379146,13.03539376,3.686323422,3.858695431,-1.899371496,11.51462356,11.44025706,13.32337488,10.07798971,11.66293766,11.68981367,4.465625312,11.96661593,11.47800334,6.690436789,11.10168005,8.847652072,10.86946652,10.56284834,10.6508467,9.792051409,9.540513666,12.39719825,11.48783413,10.78611529,-2.396013435,10.97093848,12.69980433,14.08195983,4.963756689,11.72002148,11.10237538,10.50906358,8.179856114,10.79051333,9.581738292,8.35846379,6.901042851,9.744400742,0.707561746,7.065718255,11.00764928,0.707561746,7.172802491,9.186230013,11.47343059,10.61255769,10.58548323,0.707561746,7.934760778,12.29580798,0.707561746,10.74262154,6.748032228,0.707561746,13.17223323,6.987202763,11.7805609,8.095543562,7.092351886,13.10262596,7.678571025,10.28810885,7.158287317,12.71206586,10.70773719,7.654215835,9.501900419,7.323483526,10.39062785,10.63284446,11.43281755,4.991915254,10.61970534,0.707561746,5,1
15.1771319,13.07264516,14.48814284,10.09497286,12.33037366,10.8863931,10.23104381,13.45651857,11.14612472,12.30232644,4.905701501,10.73760398,-0.702402922,11.43049138,11.36965074,13.22563279,11.7611582,11.50550932,12.02302397,5.574953739,11.45163395,16.27110885,13.77985522,12.15312166,12.19949604,9.21984241,10.63868514,11.4826146,5.34653856,9.526245668,10.81971132,-0.980931425,12.49384748,10.22052393,10.4291889,10.16759184,9.484354556,6.241679909,11.57092155,5.73975747,10.70704544,8.928555956,10.31018845,9.437534443,8.637739466,11.46381435,11.33557559,1.710552573,10.64724183,9.28482268,1.710552573,7.65658772,6.708525782,13.8174885,10.37683746,11.83852815,1.710552573,8.352431946,1.710552573,8.291450089,11.87262735,9.689100617,9.383824692,14.10268096,7.515092489,1.710552573,8.495200291,7.600991937,7.59389161,8.117264442,8.920028532,7.636519098,11.72002148,7.323483526,8.082461703,7.409994974,7.784306541,1.710552573,6.996869733,9.299172586,6.260977624,6.938824478,1.710552573,5,1
15.27591655,12.40571536,14.66169481,11.1095368,12.78205601,13.12256485,8.927141926,15.53493125,10.54440841,12.74446685,4.313125189,11.47954029,-1.333414986,11.57945155,11.23520127,10.17076565,11.36665691,11.5952746,11.20377278,13.82097117,12.08691983,12.95516709,14.897118,11.18439013,11.19155045,11.28873006,10.42762389,11.42972114,11.6177445,10.04365626,9.461293006,11.40445079,9.11524813,11.15246905,11.46217311,11.35787393,14.43074899,13.73891355,13.01371447,11.55380858,10.70704544,8.610711387,10.79401475,10.93419484,8.8566736,11.92720432,10.81127463,0.963789491,11.95654875,11.36596804,0.963789491,7.751095091,6.544873831,10.37143841,10.26778228,10.95257145,0.963789491,8.55492257,12.46464898,0.963789491,12.25067366,8.636116768,11.09020645,12.92987886,7.581815794,11.86911284,18.7567197,7.681127086,7.671417272,8.275103991,4.444485967,13.42534824,12.03636657,11.21953752,8.242170952,10.05143429,7.911356901,10.31798345,11.10237538,12.69229038,5.772994385,11.21021325,0.963789491,5,1
14.43650804,12.04797295,15.24183433,8.712907736,13.5051441,4.881900964,10.14970554,13.21914339,10.83529885,13.04899061,4.479700765,10.61684476,9.455553461,10.67251775,11.42609999,8.73076324,4.986446221,11.75950347,10.49221913,14.23075384,11.1965988,12.33839356,7.474314878,11.55612829,4.415982073,10.8437949,10.81476543,10.91232245,9.809396403,10.18382231,11.65979738,11.64030187,10.16343025,-2.396013435,11.32977582,11.46904364,10.54512159,6.044984573,7.024461776,10.27720077,10.79401475,12.04217624,8.418585649,1.075049067,8.87482973,7.669133131,11.43352487,1.075049067,7.832591519,11.01126902,1.075049067,7.92795705,9.142579627,9.928152508,7.203568755,10.63652012,8.847652072,8.64639452,1.075049067,1.075049067,10.50322343,10.01374055,1.075049067,14.92929529,7.765485851,11.32756371,8.815691447,7.861419947,7.856670206,8.403670135,11.62093761,7.904295148,12.68484685,7.47179501,8.374279683,10.0693885,14.76634711,12.78374601,11.26114928,10.59488864,6.067906197,11.89657493,1.075049067,5,0
15.09816307,11.86563782,15.70874193,9.295630984,12.00201261,11.39410071,10.41030916,13.36353255,10.16022277,12.94429801,10.81833212,4.508129507,8.930138353,11.58578151,11.51010019,10.49659786,10.76257969,12.01923276,11.12593631,13.50791774,10.65883424,12.00851878,7.34481259,11.85590782,11.05741024,3.858695431,-1.450207435,-2.345404479,10.33754155,9.779503625,11.91439147,10.17243995,10.35454815,10.78760683,11.13713893,12.02302397,10.30383081,5.873895918,12.41784532,9.957512047,9.986979024,8.833963974,8.256492389,1.132263686,8.579510319,7.504629604,11.20025172,1.132263686,7.649054665,11.32162181,1.132263686,7.753431055,6.579825199,11.14825016,7.077412564,9.195211891,1.132263686,10.55847312,1.132263686,1.132263686,10.46981927,8.513724723,1.132263686,14.68181434,9.871563904,11.92899387,8.671245322,7.681127086,7.673740891,8.235862676,11.19882925,7.734257876,12.13582951,7.339452784,8.202769586,10.12806002,7.897206079,10.99637668,11.32828576,10.39062785,5.911960399,11.33266968,9.188757194,5,0
15.77103933,12.38280061,15.49371955,-9.124707987,11.99363763,12.3651334,9.757260182,13.4512596,11.87887926,12.95516709,12.5868705,10.67174405,-0.851056965,13.80024168,11.78734065,11.92988517,11.57866726,12.22061041,11.05372731,14.74479797,12.3640635,11.91617559,7.59850634,11.08087484,11.58740824,10.94117494,11.03875791,10.93771386,10.47057308,9.848963617,11.79840457,11.07306078,9.943878024,10.32725079,11.66452748,11.69626222,11.08662169,6.362364071,7.189966879,9.970898436,11.45312782,10.86729788,11.58422297,11.39118306,9.002646363,7.786704737,11.67265566,1.587061515,7.953557433,11.15461623,1.587061515,8.051762505,6.916979756,11.60559696,7.358069646,10.83462246,10.45198624,8.716111425,11.73472238,1.587061515,9.366494862,9.681136069,1.587061515,14.79537398,7.880609103,11.90630794,8.873237673,7.98794896,7.978895535,8.474548714,10.93200261,8.031994736,11.4841665,7.59616169,8.448800567,9.857391915,8.175772246,10.46018835,10.33676111,10.55847312,6.384563827,12.07804244,12.45741759,5,0
16.07735621,13.21048307,15.27591655,10.93200261,11.12952087,0.698820074,10.05988801,12.35451078,11.45312782,13.20624618,12.54502807,8.946089348,8.28325588,11.50858096,11.50405243,10.74047212,11.46142033,12.17365564,11.74538167,10.13977976,9.023227593,13.1103561,6.77191466,11.68816731,11.2509415,10.54960987,11.23588403,-2.152269673,11.06947943,9.336126806,9.606941213,11.65253091,12.86769963,9.393315897,11.39118306,12.59110936,11.96931346,9.506278951,12.69681361,10.80986294,11.62423359,10.28034981,10.45724195,10.34449941,9.363096934,4.963756689,10.37913807,10.05731373,6.649529963,10.93771386,0.138649674,5.298614819,4.028430241,12.21203363,5.337207186,10.34601739,10.73263643,9.685185756,10.87231737,10.33357968,9.922694265,5.254653852,10.6358123,14.88882813,4.126418887,12.46095066,6.795777512,6.183694913,4.422959486,6.884825597,9.908079154,8.463768259,11.56778565,6.822423019,9.303987692,7.901992915,7.181465495,8.519447033,6.528643621,10.14724834,0.707561746,11.22464996,9.188757194,6,1
14.2974038,12.17365564,17.77677878,2.402973712,12.60608946,0.297108864,9.477853587,13.15142185,12.59254175,12.97685652,13.27967473,9.414987904,8.198555874,11.17871024,11.52167496,9.360797094,10.77769173,11.92538469,12.19315905,10.95118138,11.07016286,12.43755709,6.845556923,11.50858096,10.48328564,10.8835825,10.9681627,9.177331768,10.01543556,9.260475352,13.41026325,11.63469766,12.38397835,9.207523397,0.871238922,13.78321457,14.19365,10.52918615,10.49075591,8.014220474,11.56145573,9.62861384,10.2661967,10.11466709,0.593757085,5.873895918,10.47428992,9.768028641,6.212890915,10.93840214,7.623743985,5.880138442,6.556618067,12.22898855,7.512515501,10.5708937,9.892236809,6.474113063,11.03031764,10.5025095,11.17727169,6.907325184,12.54896318,11.3718255,4.804291705,12.88646304,7.436083516,-1.578684297,6.564475197,6.782326574,6.300113678,11.36237355,12.09084404,7.206451315,6.275925084,8.112896662,15.74060476,10.44966963,10.41709883,12.22061041,9.267676825,11.38453311,9.778559725,6,0
15.92693618,12.81561482,14.44783914,11.28504344,13.34670586,0.055346182,10.90601732,12.51068796,12.41784532,12.96421349,12.86769963,12.54896318,7.386749873,12.83407749,11.73801182,11.0894896,13.23888077,12.46717804,10.847398,10.82110453,12.16024377,13.34905625,6.686833549,0.513995732,-1.450207435,10.54740988,-0.715866245,9.973583075,9.326643691,9.119142237,12.04317134,11.7298309,12.5868705,8.850568129,0.273711619,12.50807147,9.352481952,10.00688439,11.04727674,9.581738292,11.03875791,10.90668397,10.10347441,10.21254704,0.174617107,5.303243241,10.55700941,10.35293313,8.219305489,11.24177363,8.258582228,5.088205127,3.483198442,10.0615704,7.071628837,10.79401475,11.16531285,9.093171451,12.01045108,10.28885377,10.310988,5.650769695,11.03457449,13.69090259,3.677561325,12.96232274,6.950948838,6.825731821,6.432182287,6.188450857,10.0632916,9.099677887,12.36878679,7.239655005,-3.968623101,7.683709909,7.901992915,10.56650479,9.576450582,6.371308461,7.638968172,10.7818328,10.44892256,6,0
15.69422674,13.06274689,14.72350969,7.63406829,11.35713586,11.757009,10.77769173,13.02911557,12.84581646,12.98240032,2.506207092,-2.065186163,8.55492257,11.52775448,11.89039021,9.77176901,12.42147873,12.58131759,11.56778565,10.9786849,15.23072841,13.57476704,10.80189145,11.90630794,11.49856129,10.86166003,-0.030845108,10.09497286,8.809628199,-0.494957284,12.18387925,11.5732918,11.98141429,9.090583194,11.81051978,12.30232644,11.98983934,11.75364853,10.9468908,9.373405321,11.21590437,10.75763317,11.14266223,10.29906828,9.704571685,6.050363875,10.74829274,11.04016714,10.61181448,11.55612829,11.74371891,5.766254153,6.474113063,10.50906358,9.584889412,11.20377278,8.7562985,11.35938214,10.64297658,9.217461005,11.11020335,4.69009539,10.32886733,14.20273713,5.439836342,12.68930057,13.90785787,6.919978475,6.822423019,7.132822418,10.8687685,9.794917067,11.02820571,7.222770919,6.672371327,7.854167202,5.002772007,11.14126293,9.764152582,10.66680482,1.174614307,9.66252349,0.391200822,6,1
14.79537398,11.90630794,14.47080018,1.984275483,10.17414697,10.78326759,10.03234866,13.10633236,12.81401017,12.90557769,1.300674234,7.127021712,7.420178209,12.54896318,11.7126593,10.48855736,10.95600902,12.10465278,12.33380449,-0.834674142,9.388532137,12.14299769,0.490884927,1.185058865,10.37608536,11.47800334,-0.147567636,-1.679834436,10.89963053,-0.923516981,12.08691983,11.76797919,12.59110936,8.350340104,10.46539195,12.38755283,10.23745602,10.34213039,10.46463238,0.378072659,10.81272238,10.9426436,11.0794,9.81327179,10.37683746,6.919978475,10.78834634,0.079383916,5.807142863,10.89618468,9.237248458,4.696708473,6.802515933,10.15053,8.904010477,10.7961788,9.410404349,10.44069214,11.13021586,10.10347441,10.11216079,4.408742657,11.58900347,13.76965568,5.245234224,12.86769963,8.98046474,6.314197644,4.437165604,7.726641002,10.43917113,7.791786157,12.77582381,7.584134253,6.168203302,7.899624999,5.264630235,8.368272239,11.00334517,6.572130846,0.333290302,11.0716307,9.880081354,6,0
14.73082577,11.9823114,14.85744652,12.45858385,13.26357536,0.610605963,9.612110511,13.16163415,12.39953209,13.01371447,12.97151927,9.378078561,8.535413916,10.91941006,11.65098736,10.7818328,11.43803652,12.42147873,12.20903894,-0.688597999,8.968928849,11.26840129,7.427959909,11.86911284,10.65162049,10.76979786,11.76206269,6.432182287,9.470135493,10.34676908,12.39236776,-0.172299741,10.91584327,-3.566001283,11.48024881,6.056147985,10.90386514,10.01374055,10.58111558,10.4291889,11.62830927,10.8919627,8.561852633,10.0615704,1.028761472,6.524273518,10.86166003,11.15825283,4.664853007,11.71428364,12.08691983,5.365503813,7.264194201,12.99329485,8.281190454,11.28945563,10.1406188,10.92568355,11.00903201,11.0119756,10.3497778,7.059736956,10.43381572,14.46528902,5.746507507,13.05093537,5.561528776,6.77191466,-1.899371496,7.024461776,9.648087,6.23210548,11.47125521,-0.355447867,6.353388241,6.591553037,6.511581279,10.86310669,9.66252349,8.720924592,7.779639628,11.13918751,10.73760398,6,0
15.99916407,12.67458166,14.06124536,10.3996428,12.76483076,10.91441969,9.919942169,13.21255475,12.5868705,14.81076072,13.21048307,9.851772797,7.913724882,11.16251446,11.42685599,10.04096612,12.12279683,12.55572125,12.98057455,10.54512159,13.28868607,14.38336503,7.219918668,11.63391201,11.48187347,10.28810885,-0.124762895,12.35684523,8.871704115,11.67995949,12.00106714,11.04157956,11.9973132,8.663014092,10.85660023,7.379116983,11.21371729,9.074537986,10.90100691,0.663316014,11.32687552,11.09385406,10.46759601,7.391768083,8.749848811,6.490887932,11.61291592,9.950177806,8.474548714,10.69915499,7.161065797,3.626593607,4.696708473,13.0393556,6.432182287,10.86802192,8.631096911,11.01762744,11.08158091,10.19618078,10.16593998,5.341777287,10.07970547,15.06012649,4.70913511,12.83912259,6.499519864,9.953882342,5.954907352,5.045867868,10.6211783,1.378902556,12.42875838,10.39135626,7.894832521,7.448688465,7.394388138,10.23745602,12.52240292,9.746346475,0.593757085,11.44183295,9.758195791,6,1
14.75891644,12.47109034,13.68766956,11.2938348,12.21203363,11.94818632,4.335067747,15.87181223,12.31341181,12.72258858,1.734307918,9.612110511,-0.610322955,12.76160796,11.67909316,12.94065885,10.59415166,12.56776094,11.67265566,10.12894371,14.05308389,13.61757579,7.184413256,11.54512204,9.799708432,10.42532785,9.08525269,10.73976939,11.0083492,9.722486034,12.25514337,11.61694103,11.20450473,-3.232867171,11.57789582,10.77969676,16.33923492,12.58131759,4.703156078,9.913507094,3.273761496,11.32091519,10.81476543,10.84447881,8.500793536,6.482536358,10.51131216,10.54740988,6.901042851,11.05590789,7.65658772,6.630236879,6.112439792,10.68193057,8.188157515,11.09310337,9.421733375,11.38085321,11.34722859,10.32649003,-0.234910851,6.198435983,11.31943524,12.72563302,6.406299869,12.35569292,6.246406776,6.778854832,6.367007854,6.23711909,9.967332683,9.775632225,12.71364746,8.321113279,8.746721947,8.071771572,6.556618067,9.11524813,11.57480595,15.69422674,9.940140187,12.49630029,10.21572904,6,1
15.74060476,12.05666219,14.85744652,11.74787583,12.23011299,11.11232964,10.71059173,15.90780817,12.22370683,12.47987645,12.03922537,12.88468397,6.91053133,12.78374601,11.89213367,8.093326437,11.16112258,11.60325691,11.69301661,10.40118344,11.3100166,11.14196536,10.71198235,1.411659569,10.62264066,10.71413705,10.00419722,9.886611849,10.42762389,9.997835364,12.83407749,-0.264631035,-1.481328282,7.651756907,11.36665691,11.00764928,6.423181992,-1.611509967,-0.451333765,8.706266114,10.89058474,11.47647952,10.59269039,10.62853514,9.324402107,5.093295192,10.70347837,9.569973137,10.63361465,11.20737539,8.368272239,6.085212497,5.146563037,11.29017608,6.606946612,11.21734947,10.71852441,6.583547072,10.84949542,10.20931428,10.00688439,5.125013952,11.1095368,13.69428991,4.911751908,12.93698828,10.55778454,6.12304928,5.051265932,-6.964839012,9.910759776,9.666697283,12.0382441,7.600991937,8.524569171,7.911356901,11.22026559,8.397782813,9.606941213,6.112439792,0.327323083,2.096413513,9.740538337,6,1
15.39236403,12.65294672,16.33923492,11.69872844,10.66603752,10.72754771,9.863103491,13.47769019,12.40942862,13.1829037,12.8591766,7.574271929,8.631096911,11.52854253,10.94189153,11.04085778,10.62558618,12.48989799,10.51281351,10.0581462,10.79401475,13.82798947,0.459447798,12.02777881,10.58692186,10.86729788,10.8919627,-2.732753623,9.925436323,10.68565509,12.22898855,11.81396756,12.98607909,-4.953011519,11.37109191,11.59370212,11.97957166,11.53092281,10.80770914,8.354442758,11.22745333,12.07231407,10.49586456,10.68841156,8.817371057,6.907325184,10.85308565,10.04792124,8.867169566,11.39632887,7.777237115,4.986446221,6.618957072,10.36521229,7.543852332,10.59562918,9.913507094,10.39215627,11.4289729,10.7740471,10.7597592,4.228899098,11.91342909,13.6326791,4.905701501,13.03118874,5.360524614,7.118745586,5.766254153,6.158510571,11.19228957,8.209032927,12.57041954,7.659213654,9.01782232,7.146946889,9.872558525,11.22026559,10.8331815,8.881806054,8.537274238,11.44712418,10.52252474,6,1
14.48814284,11.58181373,15.0323992,12.05187424,11.44638641,7.611296087,10.39062785,13.17641854,11.89657493,13.00995276,1.112067968,8.239953187,7.666561623,13.25015294,11.26398372,10.98581527,15.16692464,11.71587242,11.55380858,-1.041060081,8.951860055,10.47806151,7.46405013,12.1207675,12.2268363,0.2298441,10.69915499,10.02786261,8.890862159,8.254401381,2.59867767,11.04437613,10.6955917,-4.625768613,11.18511236,11.66697842,11.49783227,10.25904819,11.19228957,10.13051528,10.87019659,12.10361238,11.18943912,9.943878024,8.531843843,4.893111558,10.56435454,10.46316652,6.375794162,11.21515788,6.953991377,6.027238666,4.2136243,11.17454192,7.056766623,10.73976939,10.76764778,11.17727169,10.45423882,9.912548356,10.42011302,3.592917412,9.332508411,13.46439677,9.15426216,12.98240032,8.354442758,9.320785601,5.985818065,6.963188565,10.51951106,9.411560015,12.35212803,7.12417256,7.726641002,7.708963474,4.408742657,9.687218145,10.81833212,7.998914991,0.193520935,11.50405243,10.14307215,6,0
14.35199428,12.16741988,15.38043624,2.328951951,13.16379824,0.358447206,7.904295148,13.31851249,13.33970298,15.07963779,1.581160069,7.543852332,8.023269171,10.75830878,10.62777487,13.68766956,10.20682752,11.8402215,12.68343554,-0.961372394,9.913507094,11.76710032,8.331113265,11.74457344,10.01117826,11.22026559,10.21012234,10.70915909,8.273057743,-0.999627883,11.05442238,11.23382922,11.26619264,8.287443933,11.07729899,13.89269208,13.14298127,11.33119814,9.720513958,8.93736467,11.67427202,11.87354731,11.01549144,9.875361396,10.8288975,6.050363875,10.20762693,10.81344332,5.664935987,11.79667977,12.60474083,6.697672776,6.128142012,10.62996062,7.551362655,10.90884749,9.825424129,11.28653766,11.17097384,11.22885336,9.995074485,8.19256119,10.79977402,13.25443667,4.618948268,13.03539376,7.878088527,6.622923543,5.156463856,9.631561763,8.902464609,8.106377677,12.10161599,7.7037812,6.978125053,7.415213068,5.067469377,9.776550228,10.42311367,13.36850463,10.35454815,11.38232084,10.73760398,6,0
